f,g,key norm,h,k1 (non-ternary),k1-norm,k2 (ternary),k2-norm,beta1,beta2,total time (seconds),"aux11 (non ternary) : (key, norm)","aux12  (non ternary): (key, norm)","aux21(ternary) : (key, norm)","aux22(ternary) : (key, norm)"
"0, 1, -1, 1, 1, 0, -1, 1, 1, 1, 1, -1, 1, 0, 1, 0, 0, 1, 0, -1, 0, 0, 1, -1, 1, 1, 0, 1, -1, -1, -1, 0, -1, 0, 0, -1, -1, 0, 0, -1, -1, 0, -1, 0, 1, 0, -1, 0, 0, 0, -1, 0, -1, 0, -1, 1, 0, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, 0, 0, 0, -1, -1, 1, 0, -1, -1, 1, 0, 1, 1, 1, -1, 0, 1, 1, 0, 0, 1, 1, 1, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, -1, 1, 1, 0, 0, 1, 0, -1, -1, 0, 1, 0, 1, 0, -1, -1, -1, 0, 0, -1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 0, 0, 0, -1, 1, -1, -1, -1, 0, 1, 0, -1, -1, 0, 0, -1, 1, 1, -1, -1, -1, -1, 0, 0, -1, 0, -1, 1, 1, -1, -1, 1, 0, 1, 0, 0, -1, 0, 1, 0, 1, 0, 1, 0, 1, -1, 1, 0, 0, -1, -1, -1, -1, -1","-1, 0, -1, 1, 0, 0, 0, -1, 0, -1, -1, 1, 0, 1, -1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, -1, 0, 1, -1, 0, 0, -1, 1, 0, 0, 1, 0, 1, -1, 1, 0, 0, -1, 0, 0, 1, 1, -1, 0, 0, -1, 1, 1, -1, -1, -1, 0, -1, 1, 0, -1, 0, 0, -1, 1, 0, -1, 1, -1, 1, 0, -1, -1, 0, -1, 0, 1, 0, 1, -1, -1, 1, 0, 0, -1, -1, 1, -1, 1, 1, -1, 1, 0, -1, 0, -1, 0, 0, -1, 0, -1, 1, -1, 1, -1, -1, 1, -1, 1, -1, -1, 0, 0, -1, 0, 1, 0, 1, 1, -1, 1, 0, -1, 0, 1, 1, -1, 1, -1, 1, 0, -1, 1, 0, 1, 0, 0, -1, 1, -1, 1, 1, -1, -1, 1, -1, 1, -1, 0, 0, 0, 0, 0, -1, 0, 1, 1, 1, 0, 1, -1, 0, 1, -1, 1, -1, 1, 1, -1, -1, 1, 0, 1, -1, -1",15.7797338380595,"757, 837, 671, 1885, 32, 770, 1253, 1255, 1696, 2015, 1339, 1833, 921, 1569, 576, 1747, 190, 628, 1158, 515, 1120, 1610, 316, 322, 636, 550, 2, 1288, 1900, 1033, 282, 522, 794, 1894, 1886, 218, 300, 603, 696, 1462, 63, 668, 1357, 755, 496, 709, 1132, 1243, 1188, 1145, 741, 1647, 854, 1327, 15, 1837, 1476, 644, 15, 1013, 1149, 557, 608, 1894, 1909, 1890, 1260, 1393, 111, 1905, 1266, 472, 650, 580, 1690, 1205, 1075, 263, 1158, 1376, 1852, 189, 1191, 1995, 737, 1646, 39, 402, 1283, 60, 2024, 1179, 544, 1250, 1510, 757, 1192, 1544, 1249, 1675, 249, 808, 1219, 1728, 956, 1607, 1622, 942, 272, 252, 40, 1593, 884, 1230, 705, 1004, 264, 694, 2024, 1301, 238, 1438, 2042, 958, 521, 448, 858, 421, 1315, 307, 15, 2020, 1626, 1508, 1852, 1699, 1611, 1110, 1395, 603, 1757, 582, 1078, 987, 1139, 1152, 505, 248, 1414, 1698, 474, 1539, 1270, 1534, 1132, 827, 1997, 1717, 1156, 1730, 776, 321, 566, 1978, 1168, 1285, 1288, 1168, 1836, 1227, 956, 1567, 201, 2003, 1968, 1685, 145, 1364, 1522, 1234, 1696, 1607, 1927, 1979, 1052, 1607, 1123, 53","-1, 1, 2, 3, 2, 0, -1, 1, 1, -2, 0, -3, 2, -1, 1, -1, 3, 2, 1, 4, 2, 2, -2, -2, 0, 0, 1, -1, 0, -1, 0, 0, 0, 1, 2, 1, 1, 0, 0, 0, 2, -2, -2, 0, -1, -2, 0, 1, -1, -2, 1, 0, 0, -1, -1, -3, -2, -2, -1, -2, -3, -1, 1, -1, 2, -1, 0, 2, 2, 0, -2, 2, 2, 1, 1, 0, 1, -2, 0, 0, -1, 0, 1, -3, 0, 4, 2, 0, -2, 0, 0, 3, 2, 2, 0, -4, 4, 1, 0, 1, 1, 2, 0, 0, 2, 2, -2, 2, 1, -2, -2, -1, 1, 0, -1, 0, -2, -1, -3, 1, 0, 0, 1, 2, -1, 1, 1, 1, -2, 1, 0, 2, -2, -2, -2, 0, -2, -3, -1, 2, -3, 2, 0, 0, -3, -2, -1, -1, 2, 0, 2, 0, 2, 0, -2, -1, 2, 0, 3, 1, 0, -1, 2, 2, -3, 1, -1, 0, -2, 1, -2, -1, 1, 1, -1, -2, -3, 0, 2, -2, 0, -2, -2, 0, -1, -1, 2, 1, 1, -2, -2, 1, 1, -1, 4, -2, -3, 0, -3, -1, 0, -1, 0, 2, -2, 0, -3, 1, 0, -1, 1, -1, 2, 1, -3, -1, 0, -1, 3, -2, 2, 0, -1, 4, 2, 0, 4, -1, 3, 1, 0, 0, 0, 2, 2, 1, -2, 2, -1, -1, -1, 0, 2, -1, 2, -1, 1, 0, -3, 2, 2, 0, -2, -1, 3, 0, 1, -3, 1, 2, -1, 1, 1, -2, -1, 1, -2, 0, 0, -1, 0, 0, -2, 0, -1, 1, -3, 2, -2, 2, 0, -2, 1, 0, 2, -4, -1, 0, 0, -2, 0, -3, -1, 1, -2, 2, -2, -2, 2, 1, 0, -2, -1, -1, -1, 0, 0, 1, 2, -1, 3, -4, 1, 0, 0, 0, 2, 1, 1, 0, -3, 1, 1, 0, 3, -1, 1, 0, 1, 1, 0, 0, 0, 1, 0, -2, 0, 0, -1, -1, -1, 0, 0, 0, 0, -2, 3, 0, 2, 3, -1, 1, 0, 0, 1, 0, -1, -1, 0, 1, -2, 0, 2, 0, 1, 1, -4, 1, -1, 1, 0, -1, 1, -3, 2, 3",31.559467676119,"0, 1, 1, 0, 0, 1, 1, 1, 0, 1, -1, 1, 1, 0, -1, 1, 1, 1, 1, -1, 1, 0, 1, 0, 0, 1, 0, -1, 0, 0, 1, -1, 1, 1, 0, 1, -1, -1, -1, 0, -1, 0, 0, -1, -1, 0, 0, -1, -1, 0, -1, 0, 1, 0, -1, 0, 0, 0, -1, 0, -1, 0, -1, 1, 0, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, 0, 0, 0, -1, -1, 1, 0, -1, -1, 1, 0, 1, 1, 1, -1, 1, 0, -1, 1, 1, 0, 0, 1, 0, -1, -1, 0, 1, 0, 1, 0, -1, -1, -1, 0, 0, -1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 0, 0, 0, -1, 1, -1, -1, -1, 0, 1, 0, -1, -1, 0, 0, -1, 1, 1, -1, -1, -1, -1, 0, 0, -1, 0, -1, 1, 1, -1, -1, 1, 0, 1, 0, 0, -1, 0, 1, 0, 1, 0, 1, 0, 1, -1, 1, 0, 0, -1, -1, -1, -1, -1, -1, 1, 1, -1, 0, 0, 0, 0, 0, -1, 0, 1, 0, 1, -1, -1, -1, 0, -1, 1, 0, 0, 0, -1, 0, -1, -1, 1, 0, 1, -1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, -1, 0, 1, -1, 0, 0, -1, 1, 0, 0, 1, 0, 1, -1, 1, 0, 0, -1, 0, 0, 1, 1, -1, 0, 0, -1, 1, 1, -1, -1, -1, 0, -1, 1, 0, -1, 0, 0, -1, 1, 0, -1, 1, -1, 1, 0, -1, -1, 1, -1, 1, 0, -1, 0, -1, 0, 0, -1, 0, -1, 1, -1, 1, -1, -1, 1, -1, 1, -1, -1, 0, 0, -1, 0, 1, 0, 1, 1, -1, 1, 0, -1, 0, 1, 1, -1, 1, -1, 1, 0, -1, 1, 0, 1, 0, 0, -1, 1, -1, 1, 1, -1, -1, 1, -1, 1, -1, 0, 0, 0, 0, 0, -1, 0, 1, 1, 1, 0, 1, -1, 0, 1, -1, 1, -1, 1, 1, -1, -1, 1, 0, 1, -1, -1, 1, 0, 0, -1, -1, 1, -1, 1",15.7797338380595,5,7,799.794138193131,"(0, 0, 0, 2, 1, 0, -1, 0, -1, -2, -1, -2, 0, -2, 0, 0, 1, 2, 0, 2, 2, 2, -1, -2, 1, 1, 1, 0, 0, 0, -1, 0, 0, 0, 1, 1, -1, 0, 2, 1, 1, -2, -1, 0, 1, 0, 1, 1, -2, 2, -1, -1, 0, 0, 2, 0, 1, 1, 2, -1, 0, 0, 0, -1, 1, 1, 0, -1, 1, 0, -2, -1, 0, 0, -1, 1, 0, -1, 1, 1, 0, -2, -1, 0, 2, -2, -1, -2, -1, -1, -2, -1, 2, -1, 1, -2, 0, 0, 0, -1, 2, 0, -2, 1, -2, 0, 0, -2, 1, 2, -1, -1, -2, 2, 0, 0, -1, 0, 2, 0, -1, 0, -1, -1, 2, -2, 1, 0, -1, 2, 1, -1, 2, -1, 2, -1, 1, -1, 1, 1, 0, 1, 0, 1, -2, 0, 0, -1, -1, 0, -2, -1, 0, -1, 1, -1, -1, 0, 2, 0, 0, 1, -1, 0, 0, 0, 1, 1, -1, 1, -2, 1, -1, 0, 1, 1, 1, 1, -2, -1, 0, 1, 0, 1, 0, -1, 1, 2, 15.968719422671311)","(-1, 1, 2, 1, 1, 0, 0, 1, 2, 0, 1, -1, 2, 1, 1, -1, 2, 0, 1, 2, 0, 0, -1, 0, -1, -1, 0, -1, 0, -1, 1, 0, 0, 1, 1, 0, 2, 0, -2, -1, 1, 0, -1, 0, -2, -2, -1, -1, -2, 2, 2, 1, 1, 1, 0, 0, -1, 1, 0, -1, 2, 1, -2, -1, -2, 0, 0, 0, -1, -2, 1, -2, 1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, -1, 0, 1, -1, -1, 0, 0, -2, 0, 0, -2, 1, 1, 0, 2, -2, -1, -1, -1, -1, 0, 1, -1, 0, -1, 1, -1, -1, 0, -1, 2, -1, 0, 1, -2, -1, 1, 0, 1, 0, 1, 0, 0, 2, 1, 1, 2, 0, 1, 2, -1, 1, -1, 1, 2, 0, 0, 1, -2, -1, 0, 1, -1, 0, -1, 0, 1, -1, 1, -1, -1, 2, -1, 0, -2, -2, 0, -1, 0, 0, 0, 1, 0, 2, -2, 0, 1, 0, -1, 1, 0, 0, 2, -2, 1, 0, 0, 2, -1, 2, -1, -1, 15.588457268119896)","(-1, 0, 1, -1, 0, 2, 1, 0, 0, 1, -1, 0, 1, -1, -1, 0, 2, 1, 0, -2, 2, 1, 2, 1, 1, 2, 1, -2, 1, -1, 2, -2, 1, 1, 0, 0, -2, 0, -1, -1, -2, 1, 0, 0, 0, 1, -1, 0, 1, 0, 0, 0, -1, -1, 1, 0, -2, -1, -1, 2, 1, 0, -1, 0, -1, 0, 0, 0, -2, -1, 0, 1, 0, 1, 2, 1, 2, 0, 2, 0, 0, -1, -2, 0, -2, -2, -2, 1, 2, -1, -1, -1, 0, 0, 0, 0, -1, 1, 0, 0, 0, -1, -1, 1, -1, 2, -1, 1, 0, -1, -1, -1, -1, 2, 1, 0, -1, 0, -1, 0, 1, -1, -2, -1, 0, -1, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1, -1, 1, 1, 0, -2, 1, -2, 2, -1, 0, 1, -2, -1, 1, -2, 1, -2, 1, -1, 1, -1, -1, 0, -1, 2, 0, 0, 0, 1, -2, 0, 2, -1, 2, 0, 0, 2, -1, -2, 1, 1, 2, -2, 0, 0, 1, 0, -2, 0, 1, 0, 1, 15.968719422671311)","(1, 2, 1, 1, 0, 0, 1, 2, 0, 1, -1, 2, 1, 1, -1, 2, 0, 1, 2, 0, 0, -1, 0, -1, -1, 0, -1, 0, -1, 1, 0, 0, 1, 1, 0, 2, 0, -2, -1, 1, 0, -1, 0, -2, -2, -1, 1, 2, -1, -2, 2, 2, 1, 1, 1, 0, 0, -1, 1, 0, -1, 2, 1, -2, -1, -2, 0, 0, 0, -1, -2, 1, -2, 1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, -1, 0, 1, -1, -1, 0, 0, 0, -2, 1, 1, 0, 2, -2, -1, -1, -1, -1, 0, 1, -1, 0, -1, 1, -1, -1, 0, -1, 2, -1, 0, 1, -2, -1, 1, 0, 1, 0, 1, 0, 0, 2, 1, 1, 2, 0, 1, 2, -1, 1, -1, 1, 2, 0, 1, 0, 0, 1, -2, -1, 0, 1, -1, 0, -1, 0, 1, -1, 1, -1, -1, 2, -1, 0, -2, -2, 0, -1, 0, 0, 0, 1, 0, 2, -2, 0, 1, 0, -1, 1, 0, 0, 2, -2, 1, 0, 0, 2, -1, 2, -1, 15.588457268119896)"
"-1, -1, -1, -1, 1, -1, 0, 1, 0, 1, -1, 1, 0, 1, -1, 1, 0, -1, -1, 0, -1, 0, -1, 1, 1, 1, -1, 1, 1, 1, 0, 0, 0, -1, -1, 0, 0, 1, -1, -1, 1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 0, 0, -1, 1, 0, 1, -1, 1, 0, 1, 0, -1, 1, 1, 1, -1, 1, 1, 0, 0, 0, -1, -1, 1, 0, 0, 1, -1, -1, -1, -1, 1, -1, 0, 0, 0, 1, 1, 0, 0, -1, 0, -1, 0, 1, 0, -1, 1, 1, 1, 1, -1, 0, 0, 0, -1, 1, 1, -1, -1, 0, 0, 0, -1, 0, -1, 0, 0, -1, 1, -1, 0, 1, -1, -1, 0, -1, -1, -1, 0, 0, 1, -1, -1, 1, 1, 0, 0, 0, 1, 1, -1, 1, 1, 0, -1, 0, 1, 0, 0, 0, 1, 1, 0, -1, 1, 0, 1, 0, -1, 0, 0, 1, 0, -1, 1, 1, 0, 1, 0, 1, -1, -1, 0, -1, -1, 1, -1, 0, -1, 1, -1, -1, 0, -1, 1, -1, -1","-1, 1, 1, 1, -1, 0, 1, 1, 0, -1, 1, 0, -1, 1, 1, -1, -1, -1, 0, 0, 0, -1, 1, -1, 1, -1, 0, 1, -1, 1, 1, 0, -1, 0, 0, 0, -1, -1, 1, 1, 0, 0, -1, 0, -1, -1, 1, 0, 1, 1, 0, -1, 0, 1, 0, 1, -1, 1, 1, -1, 0, 1, -1, 0, -1, 1, 0, 1, 1, -1, -1, 1, 1, 1, -1, 1, -1, 0, 1, 0, -1, 0, -1, 1, -1, 0, 0, -1, 0, 0, 0, -1, 0, 0, -1, 1, 1, 1, 1, -1, 0, 1, -1, 1, -1, 0, 1, 0, 1, 0, 0, 0, 1, 0, -1, 0, -1, 1, 0, -1, 1, 0, 0, 0, -1, 0, -1, -1, 1, 1, 1, 0, 0, -1, -1, 0, -1, 1, 0, 0, -1, -1, 1, 1, 1, 0, 0, 1, 0, 0, -1, 1, 0, -1, -1, 0, 0, 1, -1, 1, -1, -1, 1, -1, 0, -1, -1, 0, 1, 1, -1, -1, -1, 1, -1, 1, 0, 1, 1, 0, -1, 0, 1, -1, 0, -1, 0, 0",15.7797338380595,"1971, 392, 261, 1321, 1891, 743, 1719, 646, 757, 36, 418, 1892, 1618, 1433, 1522, 1459, 141, 1461, 1787, 109, 253, 852, 1370, 2028, 813, 0, 1013, 278, 1176, 1281, 573, 1283, 764, 987, 1948, 137, 1510, 39, 73, 824, 1441, 1926, 1040, 1810, 898, 1452, 715, 623, 746, 981, 794, 551, 868, 438, 1170, 1825, 803, 1320, 1572, 627, 1238, 1366, 1905, 176, 1350, 796, 1404, 1975, 1921, 1351, 1452, 1299, 688, 79, 1567, 351, 1112, 539, 1562, 226, 841, 232, 1849, 1202, 1704, 1489, 809, 1998, 225, 1042, 722, 1557, 18, 1295, 1122, 134, 733, 1796, 438, 1640, 1314, 1088, 475, 1782, 817, 1061, 1373, 1635, 1901, 831, 1642, 398, 1229, 1477, 1590, 624, 462, 64, 610, 920, 1346, 663, 1761, 372, 1922, 922, 1253, 1889, 764, 474, 968, 385, 1981, 1097, 1064, 1970, 1320, 1816, 902, 1448, 1186, 1128, 1412, 1048, 1676, 1347, 931, 209, 1897, 907, 1273, 1902, 1235, 1433, 67, 1881, 1747, 1097, 2047, 961, 1053, 1686, 940, 1998, 172, 997, 139, 1208, 93, 1531, 206, 1058, 691, 209, 658, 392, 489, 1159, 550, 440, 783, 886, 983, 784, 223, 719, 1043, 942","1, 1, -3, -1, 1, -1, 1, 2, 0, 0, 0, 2, 0, 1, 0, -2, -1, 1, 0, 1, 0, 3, -3, 3, 3, 2, 1, -1, 1, 2, 0, -1, 0, 3, -1, -1, 0, 0, 0, 0, 3, 0, 1, 2, 1, 2, 1, -3, -3, 1, -3, -1, -1, -1, 0, -2, 0, 4, 0, 0, -1, 2, 2, -1, -1, 0, -3, -2, -1, -1, -1, -1, 0, -1, 1, 1, 0, 2, -3, 4, -1, 1, -3, 2, 0, 0, -2, -1, 0, -1, -2, 1, 0, 3, -1, 1, -1, 1, 1, -1, 1, 0, 1, 0, 1, 1, 1, -3, -2, -1, 0, -4, -1, -1, 0, -1, -2, -2, 2, -1, -3, 2, 2, 1, 0, 0, 0, 1, -1, -1, 3, 1, -2, -1, 0, 0, 2, -1, 0, -3, 1, 1, -3, -1, -1, -1, 1, -3, 0, 3, -2, 1, 1, -1, -1, 0, -1, -4, 0, 3, -1, 2, -3, 2, 2, -2, 1, 1, 0, -2, -1, 0, 2, 0, 1, 1, 3, 1, -3, 2, 1, 2, 0, 0, 1, 0, 1, 1, 1, -1, -2, 1, -2, 1, 1, -3, 0, 2, -1, 1, -3, 0, -1, 0, 2, -1, 1, 2, 1, -3, 1, 3, 1, 1, -3, 2, 1, -2, 0, 3, -2, -1, -1, 1, -1, 1, 0, 1, -2, 3, 0, 2, 2, -2, 0, 1, 3, 0, -3, 2, -3, -1, -1, 2, 0, -1, -1, 1, 0, -3, -2, 0, -1, 3, 2, 1, -1, -1, 1, 1, 1, -1, 2, 1, -2, 2, 1, -2, -1, -3, 1, 1, 1, 0, -1, -2, 1, 0, 0, -2, 2, 0, -2, 1, -1, -3, 2, -1, 0, -1, -3, 3, 1, 1, -2, -2, 0, 0, -2, 3, 2, 2, 0, -1, -2, 0, 1, -2, 1, -1, 1, -2, -3, 3, 1, 4, -1, -1, 3, 2, 0, 0, -1, 1, 0, 0, 1, -1, 1, 0, 3, -1, -1, 0, -3, 2, -1, -1, -1, 1, 1, 0, -2, -2, 0, -2, 1, 0, 2, 2, 1, -2, -2, 1, -2, 1, -1, -1, 0, -1, 1, 3, 0, 3, -1, -1, 0, -2, 0, 1, -1, 0, -2, 1, 1, 1",31.559467676119,"-1, -1, -1, -1, 1, -1, 0, 0, 0, 1, 1, 0, 0, -1, 0, -1, 0, -1, -1, -1, -1, 1, -1, 0, 1, 0, 1, -1, 1, 0, 1, -1, 1, 0, -1, -1, 0, -1, 0, -1, 1, 1, 1, -1, 1, 1, 1, 0, 0, 0, -1, -1, 0, 0, 1, -1, -1, 1, 1, 0, 1, 1, 1, -1, 1, 1, 0, 0, 0, -1, 1, 0, 1, -1, 1, 0, 1, 0, -1, 1, 1, 1, -1, 1, 1, 0, 0, 0, -1, -1, 1, 0, 0, 1, 0, 0, -1, 0, -1, 0, 0, -1, 1, -1, 0, 1, -1, -1, 0, -1, -1, -1, 0, 0, 1, -1, -1, 1, 1, 0, 0, 0, 1, 1, -1, 1, 1, 0, -1, 0, 1, 0, 0, 0, 1, 1, 0, -1, 1, 0, 1, 0, -1, 0, 0, 1, 0, -1, 1, 1, 0, 1, 0, 1, -1, -1, 0, -1, -1, 1, -1, 0, -1, 1, -1, -1, 0, -1, 1, -1, -1, 1, 0, -1, 1, 1, 1, 1, -1, 0, 0, 0, -1, 1, 1, -1, -1, 0, 0, 1, 0, -1, 0, -1, 1, -1, 0, 0, -1, 0, 0, 0, -1, 0, 0, -1, 1, 1, 1, -1, 0, 1, 1, 0, -1, 1, 0, -1, 1, 1, -1, -1, -1, 0, 0, 0, -1, 1, -1, 1, -1, 0, 1, -1, 1, 1, 0, -1, 0, 0, 0, -1, -1, 1, 1, 0, 0, -1, 0, -1, -1, 1, 0, 1, 1, 0, -1, 0, 1, 0, 1, -1, 1, 1, -1, 0, 1, -1, 0, -1, 1, 0, 1, 1, -1, -1, 1, 1, 1, -1, 1, -1, 0, 1, 0, -1, 0, -1, 1, 0, -1, 1, 0, 0, 0, -1, 0, -1, -1, 1, 1, 1, 0, 0, -1, -1, 0, -1, 1, 0, 0, -1, -1, 1, 1, 1, 0, 0, 1, 0, 0, -1, 1, 0, -1, -1, 0, 0, 1, -1, 1, -1, -1, 1, -1, 0, -1, -1, 0, 1, 1, -1, -1, -1, 1, -1, 1, 0, 1, 1, 0, -1, 0, 1, -1, 0, -1, 0, 0, -1, 1, 1, 1, 1, -1, 0, 1, -1, 1, -1, 0, 1, 0, 1, 0, 0",15.7797338380595,7,7,866.002917051315,"(-1, -1, -1, -2, 0, -1, 0, 1, -1, 0, 2, 1, 0, 0, 1, 0, -1, 0, 0, -1, -1, 1, -2, 1, 1, 1, 0, 0, 1, 1, 1, -2, 2, 1, 0, -2, 1, 0, 0, -1, 1, 0, 0, 0, 1, 1, 2, 0, -1, -1, 0, 0, 0, -1, 0, 2, -1, 1, 1, 0, -2, -1, -1, -2, -2, 1, -1, 1, -2, 0, 0, 0, 0, -1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 2, -1, 0, 0, 1, 0, 1, 0, 0, -1, 1, 1, 1, -1, -1, 0, -1, 0, -2, 1, 1, -1, 0, -1, 0, -2, -1, 1, -1, 2, 2, 1, -2, 0, 2, 1, 1, -2, 2, 1, -2, 1, 2, -2, -1, -2, 1, 0, 1, 0, 0, -2, 2, 0, 1, 0, 0, 0, -1, 2, -1, -2, 1, -2, 1, -1, -2, 1, 1, 1, -1, -2, -1, 0, -2, 2, 1, 2, 1, 0, -2, -1, 1, -2, 1, -1, 0, -1, -2, 2, 2, 2, 1, -1, 1, 1, -1, 0, 0, 0, 0, -1, 1, 0, 1, 15.968719422671311)","(2, 2, -2, 1, 1, 0, 1, 1, 1, 0, -2, 1, 0, 1, -1, -2, 0, 1, 0, 2, 1, 2, -1, 2, 2, 1, 1, -1, 0, 1, -1, 1, -2, 2, -1, 1, -1, 0, 0, 1, 2, 0, 1, 2, 0, 1, -1, -1, 2, 0, 1, 1, -1, 2, 0, -1, 1, 0, 0, 1, -1, -1, 0, 2, -2, -2, 0, -1, 1, -2, -2, 2, -1, -2, 1, 2, 1, 0, -1, 0, 0, -1, -2, 1, 2, -2, -1, -1, 0, 1, -1, 0, -2, 0, 0, -2, -1, 2, -2, 2, 1, -1, -1, 1, 0, 1, -2, 0, 1, 1, 1, 0, -1, 0, 0, -1, 1, 1, 0, 0, -1, 0, 0, 0, -1, 1, 0, 0, 1, 0, -1, 0, 0, 1, 0, 1, 0, 1, 2, -2, 0, -1, -1, 0, -1, 1, 1, -1, 0, -1, 2, 0, 0, -1, 0, 1, 0, 0, 1, 1, 0, -1, -1, 0, 1, 0, 0, 0, 0, 1, -1, -1, 1, -1, 2, -2, 0, 2, 1, 1, 0, -1, 1, 0, 1, 0, -1, 0, 15.588457268119896)","(-1, -1, -1, -2, 0, -1, 0, 1, -1, 0, 2, 1, 0, 0, 1, 0, -1, 0, 0, -1, -1, 1, -2, 1, 1, 1, 0, 0, 1, 1, 1, -2, 2, 1, 0, -2, 1, 0, 0, -1, 1, 0, 0, 0, 1, 1, 2, 0, -1, -1, 0, 0, 0, -1, 0, 2, -1, 1, 1, 0, -2, -1, -1, -2, -2, 1, -1, 1, -2, 0, 0, 0, 0, -1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 2, -1, 0, 0, 1, 0, 1, 0, 0, -1, 1, 1, 1, -1, -1, 0, -1, 0, -2, 1, 1, -1, 0, -1, 0, -2, -1, 1, -1, 2, 2, 1, -2, 0, 2, 1, 1, -2, 2, 1, -2, 1, 2, -2, -1, -2, 1, 0, 1, 0, 0, -2, 2, 0, 1, 0, 0, 0, -1, 2, -1, -2, 1, -2, 1, -1, -2, 1, 1, 1, -1, -2, -1, 0, -2, 2, 1, 2, 1, 0, -2, -1, 1, -2, 1, -1, 0, -1, -2, 2, 2, 2, 1, -1, 1, 1, -1, 0, 0, 0, 0, -1, 1, 0, 1, 15.968719422671311)","(-1, -1, -1, 0, 2, -1, 0, -1, 1, 2, 0, -1, 0, -2, -1, -2, 1, -2, -2, -1, -1, 1, 0, -1, 1, -1, 2, -2, 1, -1, 1, 0, 0, -1, -2, 0, -1, -2, 0, -1, 1, 2, 2, -2, 1, 1, 0, 0, 1, -1, 0, -2, 0, 1, -2, 0, -1, -1, 1, -2, 0, 1, -1, 0, 0, -1, 1, 1, 0, -2, 2, 2, 0, 1, -1, 2, 2, -2, 1, 2, -1, -2, -1, 0, 1, 0, 0, 1, 2, -1, -2, 2, 1, 1, -1, 1, 1, -1, 0, -1, 2, 0, -1, -1, -1, 0, 1, 0, 0, 1, -1, -1, 0, 0, 1, 0, 0, 0, 1, -1, 0, 0, -1, 0, 1, 0, 0, -1, 0, -1, 0, -1, -2, 2, 0, 0, -2, -1, 2, -2, 2, 1, 0, 1, 0, -1, 0, 1, 1, 0, 1, -1, -1, 1, 0, 1, -2, 0, 0, 1, 0, -1, 0, 0, -1, -1, 0, 1, 1, 0, -1, 0, 0, 0, 0, -1, 1, 1, -1, 1, -2, 2, 0, -2, -1, -1, 0, 1, 15.588457268119896)"
