f,g,key norm,h,k1 (non-ternary),k1-norm,k2 (ternary),k2-norm,beta1,beta2,total time (seconds),"aux11 (non ternary) : (key, norm)","aux12  (non ternary): (key, norm)","aux21(ternary) : (key, norm)","aux22(ternary) : (key, norm)"
"0, 1, -1, 1, 1, -1, 1, 1, 1, 0, -1, -1, 1, 1, 1, -1, 0, 0, 1, 1, 1, -1, 0, 1, -1, 1, 1, 1, 0, -1, 0, 0, 1, 1, -1, 0, 0, 0, 0, 0, -1, 1, 0, -1, 0, -1, 1, 1, -1, 1, 0, 1, 0, -1, 0, 1, -1, -1, -1, 1, -1, 1, 1, 0, 0, -1, 1, 0, 0, -1, 0, 1, 1, -1, 1, 0, 1, -1, -1, 1, -1, 1, 0, 1, 0, 0, 0, -1, -1, 0, 0, 1, 1, -1, 1, 0, -1, -1, 0, 0, -1, -1, 1, 1, 0, -1, -1, -1, 0, -1, 1, 0, -1, -1, 0, 0, 0, 1, 0, 0, 0, -1, -1, 1, -1, -1, -1, 1, -1, -1, 1, -1, -1, 1, 0, 1, 0, 0, -1, 0, -1, 0, 0, -1, 1, -1, 1, -1, 1, 0, 0, 0, 0, -1, 0, 0, -1, 1, 1, 0, 1, -1, 1, -1, 0, -1, 1, 0, 1, 1, 1, 1, 1, -1, 1, 1, -1, -1, -1, 0, 1, -1, 0, -1, 0, -1, -1, 1, -1, -1, 1, 0, 1, -1, 0, -1, 1, -1, -1, 1, 0, 0, 1, 0, 0, 1, 0, -1, -1, 0, 0, 1, -1, -1, -1, 0, -1, 1, 0, 1, 0, 0, 1, 1, 0, -1, 0, 1, 1, 1, -1, 1, 1, -1, 0, 0, 0, 1, 0, -1, 0, -1, 1, 0","1, -1, 1, 0, 0, -1, -1, -1, -1, 0, 1, 1, -1, 0, -1, -1, -1, 1, 0, 1, -1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, 1, 0, 0, -1, 0, -1, 1, -1, 1, 1, 1, 0, 1, 0, -1, -1, 0, 1, 1, 1, -1, -1, -1, 1, -1, 0, -1, 0, 0, 1, 0, 1, 0, -1, 0, 1, 1, 0, 1, -1, 1, 1, -1, -1, -1, -1, -1, 1, 1, 0, -1, 1, -1, -1, -1, 1, -1, 0, 0, 0, -1, 1, -1, 1, 1, -1, 1, 0, -1, 1, 1, 1, 0, 0, 1, 0, 1, 0, -1, 0, -1, -1, 1, 0, -1, -1, 0, -1, -1, -1, 1, 0, 0, 0, 1, -1, -1, 0, 1, 1, 0, 1, 1, -1, -1, 0, 0, -1, 1, 0, 0, 1, 0, 0, 0, -1, -1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, -1, 1, 0, 0, -1, 1, -1, 0, 1, 0, -1, 0, -1, 1, -1, 1, 1, -1, 0, 0, 0, 1, 1, 0, -1, 0, -1, -1, 0, 1, -1, 0, 0, 1, 0, 0, 0, -1, 0, 0, 1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 0, -1, 0, 1, -1, 0, 1, 0, -1, 0, 0, 0, -1, 1, -1, 1, -1, -1, 1, -1, 0, -1, 1, 0, 1, 1, 1, 1, 1, 1",18.027756377319946,"1121, 2036, 516, 1574, 86, 809, 1923, 1854, 2027, 1624, 675, 1147, 1985, 143, 679, 1134, 739, 876, 141, 1121, 2044, 434, 1565, 1069, 1334, 770, 429, 1539, 1759, 753, 40, 1151, 459, 7, 113, 1199, 1337, 1713, 1918, 955, 931, 1673, 94, 1804, 1052, 705, 726, 822, 999, 719, 1780, 1693, 2024, 149, 955, 310, 564, 913, 515, 914, 1804, 2040, 1805, 179, 83, 1179, 1359, 1883, 1126, 1166, 181, 1330, 1461, 1231, 339, 1169, 1756, 1437, 594, 1792, 1699, 1110, 1959, 1642, 40, 354, 434, 897, 1801, 232, 1754, 414, 1489, 470, 898, 605, 934, 580, 1495, 546, 324, 1082, 125, 1691, 1411, 723, 1448, 1089, 420, 180, 1787, 1405, 1690, 368, 1780, 112, 225, 1585, 1393, 631, 1231, 1746, 1542, 682, 236, 1484, 408, 1820, 1931, 1821, 28, 870, 1884, 1261, 1875, 625, 578, 1210, 1756, 971, 1605, 950, 741, 380, 1500, 1249, 149, 1276, 1206, 1506, 793, 1822, 686, 67, 431, 1976, 999, 951, 231, 496, 1760, 1234, 1700, 600, 1215, 1130, 287, 2024, 6, 1209, 2005, 598, 698, 1548, 976, 863, 1131, 1187, 592, 1368, 1475, 994, 1261, 1042, 909, 1816, 1632, 135, 1327, 1042, 1251, 1608, 654, 294, 1652, 138, 810, 1539, 661, 1601, 982, 1922, 539, 316, 188, 1629, 1682, 115, 1392, 658, 753, 310, 648, 56, 1821, 493, 339, 184, 89, 714, 1252, 1086, 1405, 1771, 317, 1635, 342, 1013, 1962, 1793, 445, 183, 920, 1606, 640, 495, 1075, 751, 1238, 1954, 1944, 453, 1605, 1416","1, 3, 0, -1, 0, 3, -3, 0, 3, 3, 2, -1, -2, 1, 0, 0, -1, 2, 2, 0, -1, 1, 1, 1, -2, 1, 0, -2, 3, 0, 0, 0, -1, 1, 1, -1, 0, 1, -2, -3, -2, 1, 1, 2, -2, 1, -3, -1, 1, -2, 0, -3, 0, 2, 2, -1, -1, -2, 2, -3, 0, 1, -1, 0, 1, 2, 1, -1, -2, -1, -1, 2, 1, 0, 3, -4, 0, 1, 0, 0, 0, -1, -1, 1, 1, 0, 3, -2, -2, -1, -2, 0, 0, -1, -3, -1, 1, 0, -1, 2, -1, 0, -1, 1, 0, -2, -1, -1, 3, -3, 0, 2, 1, 0, -2, -2, 3, -1, 0, -2, -1, 2, 0, 0, 0, 1, -1, 2, 0, -1, 1, -2, -3, 2, 0, 0, -2, -1, 3, 1, -2, 0, -2, 0, -4, 0, 0, -1, 0, -3, 0, 2, 3, 0, 1, 1, -2, 2, -2, 1, 2, -1, 0, 1, 2, -1, 1, 2, -2, 2, -1, 1, 1, 1, -2, 2, -1, 0, 2, -4, 1, -1, 3, -2, 0, -2, 1, 3, 2, 0, 3, -1, 0, -1, -2, -2, 0, -2, 3, -1, 1, -2, -2, -2, 0, 0, -4, 0, 3, -2, 1, 0, 0, 1, 0, -1, -1, 2, 2, 0, 3, 2, 1, 0, 3, -2, -1, -1, 2, 0, 0, -3, 1, 1, -1, 2, 0, -1, 0, 0, 0, 1, 1, 1, 2, 4, -2, 2, 1, -1, 1, 0, 0, 1, -1, -1, -1, -1, 0, -2, 0, -1, 0, 0, 0, -1, 0, 1, -1, 1, 0, 1, 0, 0, 0, 1, 0, -1, -1, 1, 1, -1, 2, 0, -2, 1, 2, -4, 2, -2, 2, 1, 2, 0, 0, 1, 0, -2, 1, 3, 1, 1, 1, 3, 1, 0, 0, -2, 0, -3, 1, 1, 0, -2, 3, -3, -3, -3, 1, -2, 0, 2, 1, 0, 0, -2, 1, 4, -1, 3, -1, 0, 1, 0, 0, 0, -1, 2, 1, 3, 1, -3, -3, -2, 0, 2, 3, -2, 0, 0, 2, 2, 1, -2, -2, -4, -1, 2, 0, 1, -1, 1, -3, 1, -1, 1, -4, 2, -2, 3, 0, 1, 2, -2, -2, 0, 0, -1, -1, 3, -1, -1, 3, 1, -2, 1, -2, -2, 1, 1, 0, 1, 3, 0, -1, -2, 0, -1, -2, 0, 0, 2, 0, -1, 0, 0, 0, 0, 0, 2, -1, 1, 1, 1, -1, -3, 1, -1, -1, 4, 2, 0, 0, 3, -1, 0, 0, 0, 0, 0, -1, 4, 1, 0, 2, -2, 0, -2, -3, -1, -1, -1, -1, -1, -1, 0, 1, 2, 2, 3, -3, 0, -1, 1, -2, 3, -2, 0, -3, -2, 0, -2, 0, 0, 1, 0, 2, 0, 0, 2, 0, -1, -1, 3, -1, -1, -1, -1, -1, -1, 0, 0, 0, -2, 1, -3, -2, 2",36.05551275463989,"1, 1, 1, -1, 0, 1, -1, 1, 1, 1, 0, -1, 0, 0, 1, 1, -1, 0, 0, 0, 0, 0, -1, 1, 0, -1, 0, -1, 1, 1, -1, 1, 0, 1, 0, -1, 0, 1, -1, -1, -1, 1, -1, 1, 1, 0, 0, -1, 1, 0, 0, -1, 0, 1, 1, -1, 1, 0, 1, -1, -1, 1, -1, 1, 0, 1, 0, 0, 0, -1, -1, 0, 0, 1, 1, -1, 1, 0, -1, -1, 0, 0, -1, -1, 1, 1, 0, -1, -1, -1, 0, -1, 1, 0, -1, -1, 0, 0, 0, 1, 0, 0, 0, -1, 0, 1, -1, 1, 1, -1, 1, 1, 1, 0, -1, -1, 1, 1, 1, -1, 0, 0, 0, 1, 1, 1, -1, 1, 1, -1, 0, 0, 0, 1, 0, -1, 0, -1, 1, 0, -1, 1, -1, -1, -1, 1, -1, -1, 1, -1, -1, 1, 0, 1, 0, 0, -1, 0, -1, 0, 0, -1, 1, -1, 1, -1, 1, 0, 0, 0, 0, -1, 0, 0, -1, 1, 1, 0, 1, -1, 1, -1, 0, -1, 1, 0, 1, 1, 1, 1, 1, -1, 1, 1, -1, -1, -1, 0, 1, -1, 0, -1, 0, -1, -1, 1, -1, -1, 1, 0, 1, -1, 0, -1, 1, -1, -1, 1, 0, 0, 1, 0, 0, 1, 0, -1, -1, 0, 0, 1, -1, -1, -1, 0, -1, 1, 0, 1, 0, 0, 1, 1, 0, -1, 0, 1, -1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, 1, 0, 0, -1, 0, -1, 1, -1, 1, 1, 1, 0, 1, 0, -1, -1, 0, 1, 1, 1, -1, -1, -1, 1, -1, 0, -1, 0, 0, 1, 0, 1, 0, -1, 0, 1, 1, 0, 1, -1, 1, 1, -1, -1, -1, -1, -1, 1, 1, 0, -1, 1, -1, -1, -1, 1, -1, 0, 0, 0, -1, 1, -1, 1, 1, -1, 1, 0, -1, 1, 1, 1, 0, 0, 1, 0, 1, 0, -1, 0, -1, -1, 1, 0, -1, 1, -1, 1, 0, 0, -1, -1, -1, -1, 0, 1, 1, -1, 0, -1, -1, -1, 1, -1, 1, -1, 1, -1, -1, 1, -1, 0, -1, 1, 0, 1, 1, 1, 1, 1, 1, -1, 0, -1, -1, -1, 1, 0, 0, 0, 1, -1, -1, 0, 1, 1, 0, 1, 1, -1, -1, 0, 0, -1, 1, 0, 0, 1, 0, 0, 0, -1, -1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, -1, 1, 0, 0, -1, 1, -1, 0, 1, 0, -1, 0, -1, 1, -1, 1, 1, -1, 0, 0, 0, 1, 1, 0, -1, 0, -1, -1, 0, 1, -1, 0, 0, 1, 0, 0, 0, -1, 0, 0, 1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 0, -1, 0, 1, -1, 0, 1, 0, -1, 0, 0, 0",18.027756377319946,19,19,7249.024966239929,"(1, 1, 0, 0, 1, 2, -2, -1, 1, 1, 2, 0, -1, 2, -2, 0, 0, 1, 1, 0, -1, 0, 1, 1, -1, 2, -1, -2, 1, -1, 0, 0, -1, -1, 0, 0, 0, 0, 0, -2, -1, 0, 1, 1, -2, 0, -2, 1, -1, -1, 1, -1, 0, 0, 0, 1, -1, -1, 0, -2, 1, -1, 0, -1, 1, 1, 2, 0, 1, 0, -1, -2, 0, -1, 0, -2, 1, 1, 1, -2, -1, -2, 0, -2, -2, 0, 1, -1, -1, 0, 1, 2, 0, 0, 0, 0, 2, -1, 2, 2, 0, 0, 2, 0, -1, 0, 2, -1, 1, -2, 1, 1, 0, 0, 1, -1, 0, 1, -2, 1, 0, 2, 1, 2, -2, 1, -1, 0, 1, 0, -1, 2, -2, -2, -2, 0, -1, -1, 1, 0, 0, 0, -1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, -1, -2, 0, 0, 0, 2, 0, -2, 1, 0, 2, 1, 0, -1, -2, 0, 1, -1, 1, 1, 1, -1, 1, 1, 1, -2, 1, -1, 1, 2, 1, 1, 0, -2, 0, -1, -2, -1, 1, -1, -1, 1, 0, -1, 1, 0, 0, 2, -1, 0, 0, 2, -1, 1, -2, 0, -2, -2, 0, -1, 1, 0, 0, 0, 1, 0, 0, 1, 1, -1, 0, 2, 0, -1, -2, 0, -1, -1, 2, 1, 0, -1, 2, -2, -1, 1, 17.97220075561143)","(0, 2, 0, -1, -1, 1, -1, 1, 2, 2, 0, -1, -1, -1, 2, 0, -1, 1, 1, 0, 0, 1, 0, 0, -1, -1, 1, 0, 2, 1, 0, 0, 0, 2, 1, -1, 0, 1, -2, -1, -1, 1, 0, 1, 0, 1, -1, -2, 2, -1, -1, -2, 0, 2, 2, -2, 0, -1, 2, -1, -1, 1, 0, 1, 0, -2, 0, 0, -2, 1, -1, -1, 2, 1, 0, 0, -2, 2, 0, 0, 1, 0, 0, -2, 2, 0, -2, 1, -2, 0, 1, 1, 0, 1, 1, -2, 0, -1, -1, 0, -1, 0, -1, 2, 0, 1, 0, -1, 1, 1, 0, 0, 1, -2, 1, 0, 0, 1, -2, 0, -1, 1, 1, 2, 0, 1, 2, -1, 0, 0, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 0, 0, 1, -1, -2, 1, -2, 1, 0, 0, 0, 0, 0, 1, -1, -1, -2, 0, 2, 1, 2, 0, -2, -1, 2, -2, 1, -2, 0, 0, 2, 1, 2, 1, -1, -1, 0, 2, 0, 2, 0, 2, 0, -2, 1, -1, 2, -2, 0, 1, -2, 0, 0, 1, 1, 0, 2, 0, 0, 2, 1, -1, 0, -2, -2, -1, 2, 0, 1, 1, 1, -2, 0, 0, 1, 0, 0, 1, 1, 0, -1, 0, -1, 0, 0, -1, 1, 0, 1, -1, 1, 0, -1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 1, -1, 18.083141320025124)","(2, 0, 2, -1, 1, 1, -1, 1, 0, 0, 0, -1, 1, 1, 0, 2, -1, -1, -1, 0, 0, -1, -2, 2, 1, -1, -1, -2, 0, 1, -2, 2, 0, 0, -1, -1, 0, 1, 0, -1, -1, 1, -2, 1, 2, -1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 1, 0, -1, -1, -1, 2, 1, 2, 0, 2, 2, 0, -1, 1, 1, 0, -1, -2, 0, 0, 0, 0, -2, 1, -2, -2, 0, 0, -2, 0, 1, 0, -2, 1, -1, 2, -1, -1, 0, 0, -1, 1, 0, -1, 2, -1, 0, -2, 1, 0, 1, -1, -1, -2, 0, -1, 0, 1, 2, 0, 1, 0, 2, -1, -1, -1, 0, -2, -1, 0, 1, 2, 0, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -2, 2, -1, 1, 0, -1, 0, 1, -2, 2, 2, 2, 0, 1, 1, -1, 0, 0, 0, 1, 0, -2, 0, -1, 0, 0, -1, 0, 0, 0, 0, -1, 0, -1, -1, 1, 2, 0, 0, 0, -2, 0, 2, 0, 1, -1, 0, 0, -2, 1, 0, 0, -2, 1, -1, 2, 0, 2, 2, 0, 1, -1, 0, 0, 0, -1, 0, 0, -1, -1, 1, 0, -2, 0, 1, 2, 0, 1, 1, -2, -1, 0, 1, -2, 2, 1, -1, 2, -1, 1, -1, -2, -1, -1, 0, 2, 0, 1, 2, 1, -1, 1, 1, -1, 17.97220075561143)","(0, 2, 0, -1, -1, 1, -1, 1, 2, 2, 0, -1, -1, -1, 2, 0, -1, 1, 1, 0, 0, 1, 0, 0, -1, -1, 1, 0, 2, 1, 0, 0, 0, 2, 1, -1, 0, 1, -2, -1, -1, 1, 0, 1, 0, 1, -1, -2, 2, -1, -1, -2, 0, 2, 2, -2, 0, -1, 2, -1, -1, 1, 0, 1, 0, -2, 0, 0, -2, 1, -1, -1, 2, 1, 0, 0, -2, 2, 0, 0, 1, 0, 0, -2, 2, 0, -2, 1, -2, 0, 1, 1, 0, 1, 1, -2, 0, -1, -1, 0, -1, 0, -1, 2, 0, 1, 0, -1, 1, 1, 0, 0, 1, -2, 1, 0, 0, 1, -2, 0, -1, 1, 1, 2, 0, 1, 2, -1, 0, 0, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 0, 0, 1, -1, -2, 1, -2, 1, 0, 0, 0, 0, 0, 1, -1, -1, -2, 0, 2, 1, 2, 0, -2, -1, 2, -2, 1, -2, 0, 0, 2, 1, 2, 1, -1, -1, 0, 2, 0, 2, 0, 2, 0, -2, 1, -1, 2, -2, 0, 1, -2, 0, 0, 1, 1, 0, 2, 0, 0, 2, 1, -1, 0, -2, -2, -1, 2, 0, 1, 1, 1, -2, 0, 0, 1, 0, 0, 1, 1, 0, -1, 0, -1, 0, 0, -1, 1, 0, 1, -1, 1, 0, -1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 1, -1, 18.083141320025124)"
