f,g,key norm,h,k1 (non-ternary),k1-norm,k2 (ternary),k2-norm,beta1,beta2,total time (seconds),aux Mpp (layer 2),aux Mpm(layer 2),auxMmp(layer 2),auxMmm(layer 2),auxMp(layer 1),auxMm(layer 1)
"1, 0, 1, 1, -1, -1, 0, -1, 0, -1, -1, -1, 1, 1, 0, 0, 0, -1, 0, -1, 1, 1, -1, -1, 1, 1, -1, 0, 1, -1, -1, 1, 0, 1, 0, 0, 0, 0, 0, 1, -1, 1, -1, 0, 0, -1, 0, 0, -1, -1, 0, 1, 0, 1, 0, 1, -1, 0, -1, -1, 1, 0, 0, -1, -1, 1, -1, 1, 1, 1, 0, 1, 1, 1, -1, 0, 0, 0, -1, -1, 1, 1, 1, 1, 1, -1, 1, -1, -1, -1, 0, 1, 1, -1, 0, 0, 1, 1, 1, -1, 1, 1, 1, 1, -1, -1, 0, 1, -1, 0, -1, 0, -1, 1, -1, 1, -1, -1, 0, -1, -1, -1, 1, 1, -1, 0, 1, 0, -1, -1, 0, 1, 1, 1, 0, -1, 1, 0, -1, 1, 0, 0, 1, -1, 0, 0, 1, -1, -1, -1, 1, 0, 1, 0, -1, -1, 1, 1, 0, -1, 0, -1, 0, 0, -1, 0, 1, 1, 1, -1, 0, 0, 1, -1, -1, 0, -1, 1, -1, 1, -1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, -1, -1, 1, 0, 1, 0, -1, 1, 1, 0, 1, 1, 1, 1, 0, -1, 0, -1, 0, 1, 0, -1, 0, -1, -1, 0, 0, 0, -1, 1, -1, 1, 1, 0, -1, -1, 0, 0, -1, -1, 1, 0, 0, -1, 1, -1, 0, 0, 1, 0, -1, -1, -1, 0, -1, 1, 0, 1, -1, 1, 0, 0, 0, 0, 0","-1, 1, 1, -1, -1, 1, -1, 1, 1, 1, -1, 1, 1, -1, -1, 0, -1, 0, 0, -1, -1, -1, 0, 1, -1, 0, 1, 1, -1, 1, -1, 1, 0, 1, -1, -1, 1, 0, 0, 0, -1, 0, -1, 0, 1, -1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, -1, -1, -1, 0, 0, -1, 1, 0, 0, 1, 0, 1, 1, -1, 1, 1, -1, -1, 0, 0, -1, 1, -1, 1, -1, -1, 0, 0, -1, 1, 1, 1, 0, -1, 0, 1, -1, 0, 1, 0, 0, -1, 1, 0, -1, 1, 0, -1, 0, 1, 1, 1, 0, 0, 1, -1, 1, -1, 1, 1, -1, 1, -1, 0, -1, -1, 0, 1, -1, 0, -1, 0, -1, 1, 1, 0, 1, 1, -1, -1, 0, 0, -1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, -1, -1, -1, 0, 1, -1, 1, 1, -1, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1, -1, -1, -1, 1, 0, 0, 0, 1, -1, 1, -1, -1, -1, 1, 0, 0, -1, 0, -1, -1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, -1, 1, 0, 0, 1, 1, -1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, -1, 0, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, 0, -1, 0, 1, 0, 0, 0, 0, -1, 0, 1, -1, 0, -1, -1, 0, 1",18.4661853126194,"735, 603, 1341, 1813, 614, 1227, 397, 579, 1927, 852, 808, 1833, 34, 378, 1418, 335, 559, 169, 1838, 1239, 464, 1669, 614, 1500, 1680, 1503, 1001, 1159, 1580, 1170, 1860, 1186, 1418, 1704, 116, 453, 1644, 261, 872, 91, 722, 1875, 322, 642, 939, 1449, 866, 1691, 349, 1325, 372, 207, 70, 1220, 692, 1032, 537, 417, 1849, 1004, 1983, 1984, 855, 2028, 771, 678, 1775, 1292, 359, 1570, 506, 963, 1290, 349, 982, 205, 1548, 974, 276, 1492, 140, 2001, 1858, 1891, 1423, 804, 558, 1117, 260, 247, 1245, 733, 1919, 1857, 1697, 118, 373, 1880, 611, 1440, 637, 1593, 62, 1015, 910, 1133, 329, 8, 363, 769, 531, 1618, 573, 374, 1058, 1511, 1394, 780, 1153, 1838, 678, 1581, 2007, 1423, 1949, 410, 322, 734, 924, 1148, 1995, 342, 1661, 217, 1358, 590, 920, 1716, 1075, 1406, 1265, 973, 1235, 1771, 1483, 273, 595, 2019, 1621, 1175, 774, 233, 1729, 1588, 204, 2043, 2042, 2020, 1077, 1955, 595, 1082, 1962, 1908, 752, 1746, 613, 1298, 607, 419, 596, 1115, 345, 996, 1926, 495, 1067, 413, 848, 1921, 900, 1813, 1838, 1311, 1291, 1943, 1508, 322, 283, 1456, 1758, 1083, 1722, 1849, 1785, 908, 1028, 1057, 1755, 721, 1843, 418, 1581, 300, 1206, 234, 1464, 119, 1005, 506, 1379, 184, 1157, 1934, 257, 874, 512, 933, 1378, 1604, 1313, 904, 2018, 310, 169, 789, 216, 1254, 1258, 1011, 1911, 447, 425, 1453, 1822, 736, 1808, 2046, 1970, 1467, 1829, 1935, 1432, 842, 1493, 1645, 1573, 863, 444, 1126, 1088, 550, 1083, 1436, 429, 1006","6, 1, 6, 0, 4, 0, 0, 0, 0, 3, -1, -3, 1, -2, -4, 2, 7, -2, -2, 6, -1, 1, 4, -2, -3, -2, -2, -2, -1, -4, 0, -4, 1, -2, -1, 1, -3, -2, 5, 1, 2, -5, 1, -1, 0, 2, 1, -3, 0, 0, 3, -1, 4, -1, 1, -2, 2, 2, -5, 7, 0, -1, -7, -1, 2, 1, 2, 0, -2, -2, 0, 2, 4, 3, -5, -3, -3, 2, 0, -6, -3, 2, 2, -2, -3, 5, 0, 4, -3, 0, -6, -2, -1, 0, -2, 0, -1, 0, 5, -5, 1, -4, 3, 1, 2, -5, -3, -1, -2, 6, 3, 3, 0, 8, 5, -3, -4, 7, -1, -4, 0, 0, 5, -3, 2, 1, -3, -3, 3, -2, 1, 1, -2, -4, -3, 1, 2, 3, 2, -1, 1, 1, -1, -4, -6, 6, 0, -3, -1, 0, 3, 6, -2, 7, 1, 5, -1, 5, -2, 2, -6, 5, 0, -2, -1, 0, 2, -4, 2, 1, 4, 1, -6, -5, -4, 1, -1, 0, 3, -2, 4, 0, 0, 6, -1, 1, 0, 0, 2, -4, -5, -1, -5, -2, -3, 1, -4, -2, 5, 3, -6, -1, -2, -1, 5, -7, -5, 0, 0, 2, 4, -3, -3, 4, 3, 0, 2, 1, 1, 1, -1, 5, 0, -2, -4, -1, 2, 0, -1, 2, -8, 0, 2, 5, 0, 1, 0, 3, 2, -1, 3, -4, 1, 0, 0, -4, -2, 0, 5, -5, 2, -2, 4, 2, 3, 1, 0, -1, 3, 3, -6, 3, 2, -3, -5, 4, -6, 4, -1, 4, 2, 1, -2, 4, 0, -2, 3, 6, 1, 1, 0, 2, -6, 1, 0, -3, -2, -2, -1, 0, -1, 4, 4, -2, -3, -2, -1, 1, -1, -2, -1, -2, -6, -3, -2, -4, 3, 1, 1, 1, 2, -2, -4, -2, -2, 7, 0, 2, 3, 3, 0, 7, 1, -3, -2, 3, -4, 3, 3, 0, 2, 2, -1, -4, -6, 3, 0, 0, -2, 4, 3, 0, -3, -5, 2, -2, -2, 1, 4, -1, -4, 4, -3, -2, -3, 0, -4, -4, -3, -2, -1, 3, -3, 4, -1, -2, -2, -1, -4, 0, 3, 1, 1, 1, -4, -2, -2, -2, -2, -1, 4, 2, 7, 3, -7, 6, 6, 1, -1, -2, -2, 2, -5, 0, 2, 1, 3, -3, 2, -2, 2, 5, 1, 5, -4, 2, -2, 1, -4, -6, -2, -2, 1, -1, 3, 1, -2, 1, 2, -2, 1, -3, 1, 3, 3, -1, 1, -1, -3, 3, 0, 2, -2, 1, -6, 0, 2, -7, -5, 6, 0, 2, 6, 0, -1, 2, 0, 4, 1, 2, 4, -5, -1, 2, 0, 0, -1, -4, -6, 3, -5, -3, 2, 4, 4, 5, 3, 3, -4, -4, 2, -1, -2, -6, 2, 2, -3, -3, 1, -1, 0, -5, 0, -2, -3, 3, 5, 3, -1, 5, -1, -7, 5, -1, 0, 4, -4, 5, 2, 0, -6, 1, -3, 6, 2, -2, 2, 4, -1, 6, 0, 4",70.199715099137,None,None,2,0,21.2314743995667,"(2, 0, 3, -1, 0, -2, 2, 1, 2, -1, -2, -2, -1, 2, 0, -1, 1, 2, 2, 0, -1, 3, 1, -1, -1, 0, -2, 0, 0, -1, -3, -2, -3, 0, 0, 0, -2, -1, -1, 0, 0, 2, 1, 0, 0, -2, -2, -1, -1, 1, 2, -2, 0, 0, 1, 3, 1, 1, 1, 1, 1, 2, -1, 0, -1, 1, 0, 1, -2, 0, -2, -1, -1, 2, -2, 2, -1, -1, -3, 0, -2, 0, 1, 1, 2, 2, -1, -2, -1, -1, -3, 2, 2, 0, 1, 2, -2, 1, 3, -2, -1, 0, 1, 2, -1, 0, -1, -1, 0, -1, 1, 2, 0, 4, 0, 2, -3, -2, -2, 3, -1, -3, 2, 1, -1, 1, 1, 2, 17.916472867168917)","(2, 1, 1, 1, 1, 1, -2, 0, 0, 4, -1, -1, 0, -2, -2, -1, 1, -2, -2, 2, -1, 0, 1, 2, -2, -1, -2, -2, -1, -1, 2, 0, 2, -2, -1, 1, -1, -2, 2, 2, -2, -1, -1, -1, 3, -1, -1, -1, -2, 3, 0, -1, -2, 2, 2, 0, -1, 3, 0, 2, -2, 3, 0, 0, 1, 2, 2, -1, -2, 3, 1, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 2, -2, 0, 1, 1, 0, 0, 2, 1, -1, -1, 0, -2, -4, -1, -1, 3, 2, 0, 0, 0, -2, -1, -2, -2, -1, 3, -1, -2, 1, -1, 3, 1, 2, 2, -1, 1, 2, -3, -2, -3, -2, -1, 0, -3, 1, -2, 18.788294228055936)","(3, 0, 2, 0, 2, 0, -2, -1, 1, 1, 2, 0, 0, 1, 0, 1, 1, 0, -2, 2, 1, -2, 1, 0, -1, 1, 1, 1, 0, -1, 0, 0, 0, 1, -2, 1, -1, 0, 3, -1, 0, -1, 2, 0, -1, -3, -2, -1, -1, -1, 0, 0, 3, -1, 1, 2, -1, 2, -3, 3, -1, -2, -3, 0, -2, -1, 1, 3, -1, -1, 1, -1, -3, 2, 0, 0, 2, 2, 2, -2, -1, 1, 0, -1, 0, 3, 0, 2, -1, 1, -2, -1, 0, 0, 1, -1, 0, 2, 1, 1, 3, -1, -1, 0, 1, -2, 1, 0, -2, 1, -1, -1, 1, -2, -2, 0, 2, -2, 1, 0, -1, 1, 1, 1, -1, -1, -1, 0, 16.401219466856727)","(-1, 0, 0, 0, 1, 1, 2, 0, -3, -1, 0, 0, 2, -3, -2, 3, 4, -2, 0, 2, 0, 0, 1, -3, 1, -2, 1, -1, 0, -1, 1, -2, 1, -2, -1, 2, -1, 1, -2, 1, 0, 1, 0, 0, 2, 1, 1, -2, 1, -3, -1, 1, 1, -3, 0, -1, 2, -1, -2, 2, 0, 1, 1, 1, 2, -3, 0, 0, -1, 1, 2, -2, -1, 0, -4, 1, -2, 2, 2, 1, 0, 1, 1, -2, 0, 0, 2, 1, 0, 1, 0, 1, -2, -1, 0, -2, 1, -1, 0, 1, 1, 2, 1, 0, -1, 1, 0, -3, 2, -1, -1, 0, 0, 0, 2, 0, -2, 2, 2, 0, 0, -1, -1, 3, -1, 1, -1, 0, 17.0)","(4, 1, 4, 0, 1, -1, 0, 1, 2, 3, -3, -3, -1, 0, -2, -2, 2, 0, 0, 2, -2, 3, 2, 1, -3, -1, -4, -2, -1, -2, -1, -2, 0, -1, 2, -2, -1, -3, 4, 1, 2, -5, -1, -1, -1, 4, 2, 0, 0, 4, 4, -2, 0, 3, 0, -3, 1, 1, 0, 2, 1, 0, -5, -2, -1, -2, -1, 1, -3, -3, 1, 2, -2, 1, 0, -1, 3, -3, -3, -2, -3, 4, 2, -3, -2, 2, 3, 3, 0, 4, 1, 3, -1, 5, -1, 0, -5, 2, 1, -1, -1, 1, -3, -2, 2, 3, 2, 1, -3, -1, -1, 0, 1, -2, 2, -1, 2, -2, -1, 3, 2, -2, 1, -1, 3, -1, -1, 0, 0, 3, 2, 0, -4, 3, -1, 0, -1, 2, -2, 3, -1, 0, -2, 2, -1, 2, -1, 1, 3, 3, -1, -2, 1, 0, -4, 1, 2, -2, -3, 1, -2, -1, -2, 2, 0, -3, -3, -2, -1, 2, -2, 1, -1, -2, -4, -2, -3, -2, 3, 1, 1, 1, -1, -2, -3, -2, -2, 3, 2, 2, 5, 3, -3, 4, 5, -2, -1, 0, -1, 1, -3, -2, -2, 2, -1, -3, 2, 1, 3, 5, 2, 4, -4, -1, 0, 0, -3, -6, 0, 0, -1, -2, 2, 0, -1, -2, 1, -2, -1, 0, 3, 3, 1, 2, 0, -4, 1, 1, 0, 3, -3, 3, -2, 0, -2, -3, -4, 6, 1, 0, 4, 2, -1, 4, 0, 4, 36.71511950137164)","(2, 0, 2, 0, 3, 1, 0, -1, -2, 0, 2, 0, 2, -2, -2, 4, 5, -2, -2, 4, 1, -2, 2, -3, 0, -1, 2, 0, 0, -2, 1, -2, 1, -1, -3, 3, -2, 1, 1, 0, 0, 0, 2, 0, 1, -2, -1, -3, 0, -4, -1, 1, 4, -4, 1, 1, 1, 1, -5, 5, -1, -1, -2, 1, 4, 0, 2, 0, 1, -1, -4, -1, 4, 2, 2, 0, -2, 4, 2, -2, -3, 2, -2, 0, 1, -2, 0, 3, -2, 3, 0, 2, 0, 0, -1, 2, -1, 3, -1, -1, 0, -1, 5, -2, 0, -2, 2, 0, -3, -4, -3, 1, -2, 2, 1, -1, 2, 2, 1, 3, -3, 3, -1, 1, -1, -3, -4, -1, 0, -4, 1, 3, -2, 0, 3, -3, -4, 2, -4, 1, 0, 4, 4, -1, -1, 2, 1, -3, 0, 3, 2, 3, -1, 2, -2, 0, -2, -1, 1, -3, 1, 1, 1, 2, 4, 1, 0, 0, 0, -1, 1, -3, 0, 0, -2, -1, 1, -2, 0, 0, 0, 0, 3, 0, -1, 0, 0, 4, -2, 0, -2, 0, -4, 2, 1, 3, 0, -2, -1, 1, -2, 2, 4, -1, 4, 0, 0, -3, -1, 0, -1, 1, 0, 3, -2, 1, -1, 0, -2, -2, 2, 1, 1, 1, -1, 3, 1, 0, 2, -3, -2, 0, 2, -3, 1, 3, -4, 2, 0, -1, 1, -2, -4, 0, 4, -4, -1, 0, -1, 2, 2, -2, 0, -2, 0, 0, 33.406586176980134)"
